SchoolName,YearTerm,SType,Level,Total
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M1,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M2,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M3,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M4,1
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M5,2
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M6,1
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M1,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M2,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M3,1
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M4,1
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M5,1
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M6,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P1,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P2,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P3,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P4,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P5,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P6,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M1,0
โรงเรียนวิทยาศาสตร์จุฬาภรณราชวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M2,0
